customerID,Service Line,Partner,Dependents,tenure,Contract,PaperlessBilling,PaymentMethod
9430-NKQLY,Tax,Yes,Yes,72,Two year,Yes,Credit card (automatic)
4009-ALQFH,Advisory,No,No,25,Month-to-month,Yes,Electronic check
0023-HGHWL,Audit,No,No,1,Month-to-month,Yes,Electronic check
1686-STUHN,Consulting,No,No,42,One year,No,Bank transfer (automatic)
3588-WSTTJ,EA,No,No,35,Month-to-month,Yes,Electronic check
2538-OIMXF,Tax,No,Yes,1,Month-to-month,No,Mailed check
3806-YAZOV,Advisory,No,No,3,Month-to-month,No,Mailed check
9127-QRZMH,Audit,Yes,No,44,One year,Yes,Bank transfer (automatic)
7607-QKKTJ,Consulting,Yes,Yes,45,One year,Yes,Credit card (automatic)
8665-UTDHZ,EA,Yes,Yes,1,Month-to-month,No,Electronic check
7398-HPYZQ,Tax,Yes,No,71,Two year,No,Bank transfer (automatic)
4647-MUZON,Advisory,Yes,No,18,Month-to-month,Yes,Credit card (automatic)
6856-RAURS,Audit,No,No,2,Month-to-month,Yes,Mailed check
7250-EQKIY,Consulting,Yes,Yes,1,Month-to-month,No,Mailed check
8709-KRDVL,EA,No,No,33,Month-to-month,Yes,Electronic check
6701-YVNQG,Tax,Yes,No,72,Two year,Yes,Credit card (automatic)
2639-UGMAZ,Advisory,No,No,71,One year,Yes,Electronic check
2983-ZANRP,Audit,Yes,Yes,2,Month-to-month,Yes,Bank transfer (automatic)
0508-SQWPL,Consulting,Yes,Yes,57,Two year,Yes,Bank transfer (automatic)
1834-ABKHQ,EA,Yes,Yes,52,One year,Yes,Bank transfer (automatic)
0280-XJGEX,Tax,No,No,49,Month-to-month,Yes,Bank transfer (automatic)
0519-XUZJU,Advisory,No,No,1,Month-to-month,No,Mailed check
7434-SHXLS,Audit,No,No,1,Month-to-month,No,Mailed check
3012-VFFMN,Consulting,Yes,Yes,7,Month-to-month,No,Mailed check
7268-IGMFD,EA,No,No,18,Month-to-month,No,Bank transfer (automatic)
9717-QEBGU,Tax,No,No,2,Month-to-month,Yes,Electronic check
5151-HQRDG,Advisory,Yes,No,37,Month-to-month,Yes,Mailed check
2565-JSLRY,Audit,No,No,1,Month-to-month,Yes,Mailed check
0234-TEVTT,Consulting,Yes,Yes,48,One year,No,Credit card (automatic)
6862-CQUMB,EA,No,No,37,Month-to-month,Yes,Credit card (automatic)
7823-JSOAG,Tax,No,No,3,Month-to-month,No,Electronic check
9863-JZAIC,Advisory,No,No,35,Month-to-month,No,Mailed check
0347-UBKUZ,Audit,No,No,15,Month-to-month,No,Mailed check
3590-TCXTB,Consulting,No,No,1,Month-to-month,No,Mailed check
6855-VLGOS,EA,Yes,Yes,72,Two year,No,Electronic check
2023-VQFDL,Tax,No,No,18,Month-to-month,No,Electronic check
0133-BMFZO,Advisory,No,No,2,Month-to-month,Yes,Electronic check
3057-VJJQE,Audit,No,No,35,Two year,No,Mailed check
9820-RMCQV,Consulting,No,No,11,Month-to-month,No,Credit card (automatic)
9355-NPPFS,EA,No,No,26,Month-to-month,Yes,Electronic check
9819-FBNSV,Tax,Yes,No,37,Month-to-month,Yes,Bank transfer (automatic)
0356-OBMAC,Advisory,No,No,56,Two year,Yes,Bank transfer (automatic)
7306-YDSOI,Audit,Yes,Yes,69,Two year,Yes,Bank transfer (automatic)
1052-QJIBV,Consulting,Yes,Yes,71,Two year,No,Credit card (automatic)
8480-PPONV,EA,Yes,Yes,62,Two year,No,Bank transfer (automatic)
8582-KRHPJ,Tax,No,No,50,Month-to-month,Yes,Mailed check
2272-JKMSI,Advisory,Yes,Yes,62,One year,Yes,Electronic check
0931-MHTEM,Audit,No,No,54,One year,Yes,Credit card (automatic)
4006-HKYHO,Consulting,No,No,63,Two year,Yes,Bank transfer (automatic)
0377-JBKKT,EA,Yes,Yes,22,Month-to-month,Yes,Mailed check
0839-QNXME,Tax,No,No,30,Two year,No,Credit card (automatic)
8996-ZROXE,Advisory,No,No,57,One year,Yes,Electronic check
2480-EJWYP,Audit,Yes,No,58,One year,Yes,Bank transfer (automatic)
9591-YVTEB,Consulting,No,No,55,Month-to-month,Yes,Electronic check
0402-CQAJN,EA,No,No,37,Month-to-month,Yes,Bank transfer (automatic)
3620-MWJNE,Tax,No,No,2,Month-to-month,Yes,Mailed check
9681-KYGYB,Advisory,Yes,No,49,Month-to-month,Yes,Electronic check
2956-GGUCQ,Audit,Yes,No,24,Month-to-month,Yes,Electronic check
6303-KFWSL,Consulting,No,No,29,One year,Yes,Electronic check
9448-REEVD,EA,Yes,No,1,Month-to-month,No,Credit card (automatic)
1841-YSJGV,Tax,Yes,No,72,Two year,Yes,Credit card (automatic)
2458-EOMRE,Advisory,No,No,11,Month-to-month,No,Bank transfer (automatic)
2575-GFSOE,Audit,Yes,Yes,7,Month-to-month,Yes,Electronic check
8164-OCKUJ,Consulting,Yes,Yes,59,Two year,No,Mailed check
3067-SVMTC,EA,Yes,No,68,One year,No,Bank transfer (automatic)
3392-EHMNK,Tax,Yes,Yes,67,Two year,No,Credit card (automatic)
5561-NWEVX,Advisory,Yes,No,2,Month-to-month,No,Electronic check
5692-ICXLW,Audit,No,No,31,Month-to-month,Yes,Electronic check
6371-NZYEG,Consulting,Yes,Yes,16,Two year,No,Mailed check
6086-ESGRL,EA,No,No,1,Month-to-month,No,Credit card (automatic)
2719-BDAQO,Tax,No,No,17,Month-to-month,No,Electronic check
4115-NZRKS,Advisory,No,No,7,Month-to-month,Yes,Electronic check
6728-WYQBC,Audit,No,No,1,Month-to-month,No,Bank transfer (automatic)
4439-YRNVD,Consulting,No,No,10,Month-to-month,No,Electronic check
0139-IVFJG,EA,Yes,No,2,Month-to-month,No,Electronic check
9348-ROUAI,Tax,Yes,Yes,59,Two year,No,Credit card (automatic)
1980-KXVPM,Advisory,No,No,3,Month-to-month,Yes,Credit card (automatic)
9453-PATOS,Audit,Yes,No,72,Two year,No,Mailed check
7277-OZCGZ,Consulting,No,No,22,Month-to-month,Yes,Electronic check
5701-ZIKJE,EA,No,No,13,Month-to-month,Yes,Mailed check
8095-WANWK,Tax,No,No,10,Month-to-month,No,Mailed check
9885-MFVSU,Advisory,Yes,Yes,35,Two year,Yes,Credit card (automatic)
1545-JFUML,Audit,Yes,No,71,Two year,Yes,Electronic check
0265-EDXBD,Consulting,Yes,No,32,Month-to-month,Yes,Electronic check
3113-IWHLC,EA,No,No,5,Month-to-month,Yes,Mailed check
5216-WASFJ,Tax,Yes,No,31,Month-to-month,Yes,Electronic check
3450-WXOAT,Advisory,No,No,46,Month-to-month,Yes,Credit card (automatic)
4818-QIUFN,Audit,No,No,20,Month-to-month,Yes,Electronic check
9773-PEQBZ,Consulting,No,No,10,Month-to-month,No,Electronic check
4566-GOLUK,EA,Yes,Yes,47,Month-to-month,Yes,Bank transfer (automatic)
9921-QFQUL,Tax,Yes,No,23,Month-to-month,No,Mailed check
9919-KNPOO,Advisory,Yes,No,21,Month-to-month,Yes,Electronic check
8405-IGQFX,Audit,No,No,63,One year,Yes,Credit card (automatic)
7579-OOPEC,Consulting,Yes,No,2,Month-to-month,No,Credit card (automatic)
3363-EWLGO,EA,No,No,5,Month-to-month,No,Mailed check
1251-STYSZ,Tax,No,No,4,Month-to-month,Yes,Electronic check
4254-QPEDE,Advisory,Yes,No,52,Two year,No,Credit card (automatic)
0042-JVWOJ,Audit,No,No,26,One year,Yes,Bank transfer (automatic)
2260-USTRB,Consulting,No,No,2,Month-to-month,Yes,Bank transfer (automatic)
8974-OVACP,EA,No,No,1,Month-to-month,No,Mailed check
7191-ADRGF,Tax,Yes,No,44,Two year,No,Bank transfer (automatic)
0746-JTRFU,Advisory,No,No,2,Month-to-month,Yes,Electronic check
2303-PJYHN,Audit,Yes,No,2,Month-to-month,No,Bank transfer (automatic)
0114-PEGZZ,Consulting,No,No,33,Month-to-month,No,Electronic check
2475-MROZF,EA,No,No,30,Month-to-month,Yes,Credit card (automatic)
3621-CEOVK,Tax,Yes,No,14,Month-to-month,Yes,Electronic check
7989-CHGTL,Advisory,No,No,1,Month-to-month,Yes,Mailed check
3338-CVVEH,Audit,No,No,12,Month-to-month,No,Electronic check
9053-EJUNL,Consulting,No,No,41,Month-to-month,Yes,Electronic check
9547-ITEFG,EA,Yes,Yes,9,Month-to-month,Yes,Credit card (automatic)
4627-MIHJH,Tax,No,No,69,Two year,No,Credit card (automatic)
1285-OKIPP,Advisory,No,No,1,Month-to-month,No,Electronic check
4237-CLSMM,Audit,Yes,No,2,Month-to-month,No,Mailed check
9734-UYXQI,Consulting,No,No,2,Month-to-month,Yes,Electronic check
1821-BUCWY,EA,No,No,30,Two year,Yes,Mailed check
4075-JFPGR,Tax,Yes,No,51,One year,Yes,Electronic check
5671-UUNXD,Advisory,Yes,No,50,One year,Yes,Electronic check
0971-QIFJK,Audit,Yes,No,69,Two year,No,Bank transfer (automatic)
6297-NOOPG,Consulting,Yes,No,70,Two year,Yes,Electronic check
1702-CCFNJ,EA,Yes,No,52,Month-to-month,No,Bank transfer (automatic)
0991-BRRFB,Tax,No,No,18,Month-to-month,No,Electronic check
5575-TPIZQ,Advisory,No,No,46,Month-to-month,Yes,Credit card (automatic)
2075-PUEPR,Audit,Yes,Yes,55,Two year,No,Bank transfer (automatic)
0506-LVNGN,Consulting,No,No,5,Month-to-month,Yes,Credit card (automatic)
4140-MUHUG,EA,No,No,3,Month-to-month,Yes,Electronic check
7968-QUXNS,Tax,No,No,6,Month-to-month,No,Mailed check
9530-GRMJG,Advisory,Yes,Yes,70,Two year,Yes,Electronic check
2123-VSCOT,Audit,Yes,Yes,59,Two year,Yes,Bank transfer (automatic)
9411-TPQQV,Consulting,No,No,40,One year,Yes,Bank transfer (automatic)
3973-SKMLN,EA,No,No,71,Two year,Yes,Credit card (automatic)
9696-RMYBA,Tax,No,No,5,Month-to-month,Yes,Mailed check
8734-DKSTZ,Advisory,Yes,Yes,10,Month-to-month,No,Electronic check
5336-UFNZP,Audit,Yes,Yes,65,One year,Yes,Electronic check
6180-YBIQI,Consulting,No,No,5,Month-to-month,No,Mailed check
1406-PUQVY,EA,No,Yes,1,Month-to-month,Yes,Electronic check
5016-LIPDW,Tax,Yes,Yes,57,One year,No,Mailed check
6418-PIQSP,Advisory,Yes,No,62,Two year,No,Mailed check
3280-MRDOF,Audit,No,No,30,Two year,Yes,Credit card (automatic)
3016-KSVCP,Consulting,Yes,No,29,Month-to-month,No,Mailed check
2908-WGAXL,EA,Yes,Yes,56,Two year,Yes,Credit card (automatic)
6968-MHOMU,Tax,Yes,No,58,One year,Yes,Credit card (automatic)
2851-STERV,Advisory,No,No,35,One year,Yes,Electronic check
8466-PZBLH,Audit,Yes,Yes,67,Two year,No,Bank transfer (automatic)
2126-GSEGL,Consulting,Yes,No,70,Two year,Yes,Bank transfer (automatic)
7508-KBIMB,EA,Yes,Yes,24,One year,Yes,Credit card (automatic)
5575-GNVDE,Tax,No,No,34,One year,No,Mailed check
2674-MLXMN,Advisory,No,No,71,Month-to-month,Yes,Credit card (automatic)
6630-UJZMY,Audit,Yes,No,4,Month-to-month,Yes,Electronic check
1871-MOWRM,Consulting,Yes,No,12,Month-to-month,No,Bank transfer (automatic)
3426-NIYYL,EA,No,No,15,Month-to-month,No,Electronic check
5512-IDZEI,Tax,Yes,Yes,46,One year,No,Electronic check
2408-PSJVE,Advisory,Yes,Yes,44,Month-to-month,Yes,Mailed check
3352-ALMCK,Audit,No,No,40,Month-to-month,Yes,Mailed check
9221-OTIVJ,Consulting,No,No,14,Month-to-month,Yes,Electronic check
0993-OSGPT,EA,Yes,No,68,One year,Yes,Bank transfer (automatic)
6603-YRDCJ,Tax,Yes,No,33,Two year,Yes,Mailed check
4709-LKHYG,Advisory,Yes,Yes,29,One year,No,Electronic check
3758-CKOQL,Audit,Yes,No,59,One year,Yes,Credit card (automatic)
5201-FRKKS,Consulting,No,No,25,Month-to-month,No,Bank transfer (automatic)
5044-LRQAQ,EA,Yes,No,7,Month-to-month,Yes,Bank transfer (automatic)
6557-BZXLQ,Tax,No,No,16,Month-to-month,No,Electronic check
8608-OZTLB,Advisory,Yes,Yes,38,One year,No,Electronic check
1436-ZMJAN,Audit,Yes,No,10,Month-to-month,Yes,Credit card (automatic)
6345-FZOQH,Consulting,Yes,No,69,Two year,No,Mailed check
6008-NAIXK,EA,No,No,54,One year,Yes,Electronic check
9677-AVKED,Tax,No,Yes,53,One year,Yes,Electronic check
5515-IDEJJ,Advisory,Yes,Yes,1,Month-to-month,No,Mailed check
8591-NXRCV,Audit,No,No,41,Month-to-month,Yes,Bank transfer (automatic)
7328-OWMOM,Consulting,No,Yes,31,One year,No,Credit card (automatic)
4716-HHKQH,EA,Yes,No,20,Month-to-month,No,Electronic check
9862-KJTYK,Tax,No,Yes,19,Month-to-month,Yes,Credit card (automatic)
5120-ZBLAI,Advisory,Yes,No,50,One year,No,Bank transfer (automatic)
2595-KIWPV,Audit,No,Yes,27,Two year,No,Credit card (automatic)
1725-IQNIY,Consulting,Yes,No,54,Two year,No,Bank transfer (automatic)
3951-NJCVI,EA,Yes,No,42,Month-to-month,Yes,Electronic check
1423-BMPBQ,Tax,Yes,Yes,1,Month-to-month,Yes,Mailed check
9837-FWLCH,Advisory,Yes,Yes,12,Month-to-month,Yes,Electronic check
3190-XFANI,Audit,No,Yes,49,One year,Yes,Bank transfer (automatic)
8725-JEDFD,Consulting,No,No,27,Month-to-month,Yes,Mailed check
0164-XAIRP,EA,No,No,24,Two year,Yes,Bank transfer (automatic)
5174-ITUMV,Tax,Yes,Yes,67,One year,Yes,Electronic check
6519-CFDBX,Advisory,No,No,2,Month-to-month,Yes,Electronic check
9637-CDTKZ,Audit,Yes,No,72,Two year,Yes,Credit card (automatic)
3692-JHONH,Consulting,Yes,No,52,One year,Yes,Electronic check
6347-DCUIK,EA,No,No,10,Month-to-month,Yes,Mailed check
0336-PIKEI,Tax,Yes,No,72,Two year,No,Bank transfer (automatic)
4013-UBXWQ,Advisory,No,No,7,Month-to-month,Yes,Electronic check
8606-CIQUL,Audit,Yes,Yes,72,Two year,Yes,Credit card (automatic)
3404-JNXAX,Consulting,Yes,Yes,51,Month-to-month,Yes,Electronic check
2665-NPTGL,EA,Yes,No,26,Month-to-month,Yes,Bank transfer (automatic)
9278-VZKCD,Tax,Yes,No,52,Month-to-month,Yes,Electronic check
9620-QJREV,Advisory,No,Yes,47,One year,No,Credit card (automatic)
0827-ITJPH,Audit,No,No,36,Two year,Yes,Credit card (automatic)
0137-UDEUO,Consulting,No,No,3,Month-to-month,No,Mailed check
3878-AVSOQ,EA,No,No,1,Month-to-month,Yes,Electronic check
1271-SJBGZ,Tax,No,No,12,Month-to-month,Yes,Electronic check
0619-OLYUR,Advisory,Yes,No,72,Two year,Yes,Credit card (automatic)
7531-GQHME,Audit,No,No,12,Month-to-month,No,Credit card (automatic)
5178-LMXOP,Consulting,Yes,No,1,Month-to-month,Yes,Electronic check
2364-UFROM,EA,No,No,30,One year,No,Electronic check
3570-YUEKJ,Tax,No,No,42,Month-to-month,Yes,Electronic check
9048-JVYVF,Advisory,No,No,3,Month-to-month,Yes,Electronic check
4154-AQUGT,Audit,Yes,No,13,Month-to-month,Yes,Bank transfer (automatic)
2612-RANWT,Consulting,No,No,12,Month-to-month,Yes,Bank transfer (automatic)
3768-NLUBH,EA,Yes,No,57,Month-to-month,No,Electronic check
9606-PBKBQ,Tax,Yes,No,32,Month-to-month,Yes,Electronic check
3442-ZHHCC,Advisory,No,No,68,One year,Yes,Credit card (automatic)
5726-CVNYA,Audit,Yes,Yes,8,Two year,Yes,Mailed check
7839-QRKXN,Consulting,No,No,1,Month-to-month,Yes,Mailed check
5296-BFCYD,EA,Yes,Yes,46,Two year,Yes,Mailed check
1960-UYCNN,Tax,No,No,10,Month-to-month,Yes,Electronic check
0928-JMXNP,Advisory,Yes,No,4,Month-to-month,Yes,Electronic check
6185-TASNN,Audit,No,No,1,Month-to-month,No,Electronic check
4750-ZRXIU,Consulting,No,No,4,Month-to-month,Yes,Electronic check
3274-NSDWE,EA,No,No,68,Two year,No,Credit card (automatic)
5887-IKKYO,Tax,Yes,Yes,58,Two year,No,Bank transfer (automatic)
3439-GVUSX,Advisory,No,No,1,Month-to-month,No,Mailed check
8224-DWCKX,Audit,No,No,12,Month-to-month,Yes,Credit card (automatic)
0266-GMEAO,Consulting,Yes,Yes,72,Two year,Yes,Credit card (automatic)
9681-OXGVC,EA,No,No,5,Month-to-month,Yes,Electronic check
2466-FCCPT,Tax,Yes,Yes,20,One year,No,Bank transfer (automatic)
9046-JBFWA,Advisory,No,Yes,27,Month-to-month,No,Mailed check
2455-USLMV,Audit,No,No,31,Month-to-month,Yes,Credit card (automatic)
0326-VDYXE,Consulting,Yes,No,70,One year,Yes,Electronic check
6332-FBZRI,EA,Yes,Yes,67,One year,Yes,Credit card (automatic)
9631-XEYKE,Tax,No,No,3,Month-to-month,No,Bank transfer (automatic)
4786-UKSNZ,Advisory,No,No,1,Month-to-month,No,Mailed check
9931-DCEZH,Audit,No,Yes,28,One year,Yes,Credit card (automatic)
4962-CHQPW,Consulting,No,Yes,29,One year,No,Mailed check
1602-IJQQE,EA,No,No,4,Month-to-month,No,Electronic check
4717-GHADL,Tax,No,No,50,Two year,Yes,Mailed check
2522-WLNSF,Advisory,Yes,No,34,One year,No,Bank transfer (automatic)
9742-XOKTS,Audit,Yes,Yes,67,One year,No,Electronic check
9958-MEKUC,Consulting,Yes,Yes,72,Two year,No,Credit card (automatic)
2265-CYWIV,EA,Yes,No,4,Month-to-month,Yes,Electronic check
2123-AGEEN,Tax,No,No,7,Month-to-month,Yes,Electronic check
2750-BJLSB,Advisory,No,No,47,One year,Yes,Electronic check
9496-IVVRP,Audit,Yes,Yes,11,Month-to-month,No,Bank transfer (automatic)
9412-GHEEC,Consulting,No,No,40,Month-to-month,No,Bank transfer (automatic)
2474-BRUCM,EA,Yes,No,40,Month-to-month,No,Electronic check
8510-BBWMU,Tax,No,No,41,One year,Yes,Mailed check
5899-OUVKV,Advisory,No,No,31,Month-to-month,Yes,Electronic check
6134-KWTBV,Audit,No,No,62,Two year,No,Bank transfer (automatic)
4488-KQFDT,Consulting,No,No,61,One year,Yes,Electronic check
3884-UEBXB,EA,Yes,Yes,67,Two year,No,Bank transfer (automatic)
8735-SDUFN,Tax,Yes,No,72,Two year,No,Bank transfer (automatic)
8046-DNVTL,Advisory,Yes,No,62,Two year,Yes,Credit card (automatic)
5276-KQWHG,Audit,No,No,2,Month-to-month,Yes,Electronic check
5090-EMGTC,Consulting,Yes,No,59,Two year,Yes,Mailed check
5543-QDCRY,EA,No,No,4,Month-to-month,Yes,Electronic check
5248-YGIJN,Tax,Yes,No,72,Two year,Yes,Credit card (automatic)
8597-CTXVJ,Advisory,No,Yes,70,One year,No,Bank transfer (automatic)
9668-PUGNU,Audit,Yes,No,71,Two year,Yes,Electronic check
2519-FAKOD,Consulting,No,Yes,38,Month-to-month,Yes,Bank transfer (automatic)
4325-NFSKC,EA,No,No,19,Month-to-month,Yes,Electronic check
7379-POKDZ,Tax,Yes,No,3,Month-to-month,Yes,Electronic check
1548-ARAGG,Advisory,Yes,Yes,4,Month-to-month,Yes,Mailed check
5175-AOBHI,Audit,No,No,4,Month-to-month,Yes,Mailed check
9512-UIBFX,Consulting,Yes,Yes,18,Month-to-month,No,Mailed check
5313-FPXWG,EA,No,No,51,One year,Yes,Bank transfer (automatic)
5889-LFOLL,Tax,No,No,13,Month-to-month,Yes,Electronic check
2789-HQBOU,Advisory,No,No,3,Month-to-month,Yes,Electronic check
0875-CABNR,Audit,No,No,10,Month-to-month,Yes,Credit card (automatic)
0487-RPVUM,Consulting,Yes,No,61,Month-to-month,No,Bank transfer (automatic)
1680-VDCWW,EA,Yes,No,12,One year,No,Bank transfer (automatic)
4139-SUGLD,Tax,Yes,Yes,31,Month-to-month,No,Bank transfer (automatic)
4661-NJEUX,Advisory,No,No,1,Month-to-month,Yes,Mailed check
4079-WWQQQ,Audit,No,No,72,Two year,Yes,Bank transfer (automatic)
1236-WFCDV,Consulting,No,No,14,Month-to-month,No,Credit card (automatic)
6330-JKLPC,EA,Yes,No,11,Month-to-month,Yes,Bank transfer (automatic)
1004-NOZNR,Tax,No,Yes,56,One year,No,Credit card (automatic)
5650-YLIBA,Advisory,No,No,31,Month-to-month,Yes,Electronic check
0690-SRQID,Audit,No,No,4,Month-to-month,Yes,Mailed check
3179-GBRWV,Consulting,Yes,No,21,Month-to-month,Yes,Bank transfer (automatic)
8966-OIQHG,EA,Yes,Yes,22,One year,No,Bank transfer (automatic)
1084-UQCHV,Tax,No,Yes,1,Month-to-month,No,Bank transfer (automatic)
6507-ZJSUR,Advisory,Yes,No,23,Month-to-month,Yes,Electronic check
6114-TCFID,Audit,No,No,29,One year,No,Credit card (automatic)
7025-WCBNE,Consulting,No,No,47,Two year,No,Bank transfer (automatic)
9052-VKDUW,EA,Yes,No,65,Month-to-month,Yes,Credit card (automatic)
5999-LCXAO,Tax,No,No,1,Month-to-month,No,Mailed check
0277-BKSQP,Advisory,Yes,Yes,8,Month-to-month,Yes,Electronic check
5593-SUAOO,Audit,Yes,Yes,24,One year,No,Bank transfer (automatic)
9965-YOKZB,Consulting,No,No,9,Month-to-month,Yes,Electronic check
9026-RNUJS,EA,No,No,5,Month-to-month,No,Electronic check
8922-LIEGH,Tax,No,No,25,Month-to-month,Yes,Electronic check
6993-OHLXR,Advisory,No,No,2,Month-to-month,No,Electronic check
7762-ONLJY,Audit,Yes,Yes,6,One year,No,Mailed check
7216-KAOID,Consulting,Yes,Yes,41,One year,No,Bank transfer (automatic)
9873-MNDKV,EA,No,No,11,Month-to-month,Yes,Mailed check
3565-UNOCC,Tax,Yes,No,29,Month-to-month,Yes,Bank transfer (automatic)
7061-OVMIM,Advisory,Yes,Yes,30,One year,No,Bank transfer (automatic)
0675-NCDYU,Audit,Yes,Yes,72,Two year,Yes,Credit card (automatic)
5740-YHGTW,Consulting,Yes,Yes,70,Month-to-month,Yes,Credit card (automatic)
9881-VCZEP,EA,Yes,No,25,Month-to-month,No,Electronic check
8901-HJXTF,Tax,Yes,Yes,12,Month-to-month,No,Mailed check
1563-IWQEX,Advisory,No,No,12,Month-to-month,No,Mailed check
2886-KEFUM,Audit,Yes,No,63,One year,Yes,Electronic check
6845-RGTYS,Consulting,Yes,No,47,Month-to-month,Yes,Electronic check
0742-LAFQK,EA,Yes,No,72,Two year,Yes,Electronic check
5366-OBVMR,Tax,Yes,No,18,Month-to-month,Yes,Mailed check
0310-SUCIN,Advisory,Yes,No,71,One year,Yes,Bank transfer (automatic)
9787-XVQIU,Audit,No,No,1,Month-to-month,Yes,Electronic check
6752-APNJL,Consulting,Yes,Yes,42,Month-to-month,No,Mailed check
3427-GGZZI,EA,Yes,No,19,Month-to-month,Yes,Electronic check
2984-TBYKU,Tax,Yes,Yes,72,Two year,Yes,Credit card (automatic)
2368-GAKKQ,Advisory,No,No,70,Two year,Yes,Bank transfer (automatic)
4295-YURET,Audit,Yes,Yes,56,Two year,Yes,Credit card (automatic)
8671-KKKOS,Consulting,Yes,No,46,Month-to-month,No,Electronic check
7017-VFULY,EA,Yes,No,2,Month-to-month,No,Bank transfer (automatic)
6519-ZHPXP,Tax,Yes,Yes,72,Two year,Yes,Bank transfer (automatic)
3865-ZYKAD,Advisory,Yes,No,69,Month-to-month,Yes,Credit card (automatic)
2654-VBVPB,Audit,No,No,1,Month-to-month,No,Bank transfer (automatic)
6532-YLWSI,Consulting,Yes,No,53,One year,No,Bank transfer (automatic)
4716-MRVEN,EA,No,No,29,One year,No,Mailed check
4950-BDEUX,Tax,No,No,35,Month-to-month,No,Electronic check
4123-DVHPH,Advisory,Yes,No,9,Month-to-month,Yes,Electronic check
1169-WCVAK,Audit,Yes,No,19,Month-to-month,Yes,Credit card (automatic)
3642-GKTCT,Consulting,No,No,61,One year,Yes,Mailed check
5515-RUGKN,EA,No,No,8,Month-to-month,Yes,Credit card (automatic)
6481-ESCNL,Tax,No,No,29,Month-to-month,No,Bank transfer (automatic)
2419-FSORS,Advisory,Yes,No,72,Two year,Yes,Electronic check
0107-YHINA,Audit,No,Yes,1,Month-to-month,Yes,Electronic check
8160-HOWOX,Consulting,No,No,7,Month-to-month,Yes,Electronic check
3890-RTCMS,EA,No,No,16,Month-to-month,Yes,Mailed check
3787-TRIAL,Tax,Yes,Yes,21,Month-to-month,Yes,Electronic check
2187-LZGPL,Advisory,No,No,7,Month-to-month,Yes,Credit card (automatic)
9134-CEQMF,Audit,Yes,No,7,Month-to-month,Yes,Electronic check
4377-VDHYI,Consulting,Yes,Yes,32,One year,Yes,Electronic check
9053-JZFKV,EA,No,No,67,Two year,No,Credit card (automatic)
8849-PRIQJ,Tax,Yes,Yes,67,One year,Yes,Electronic check
7901-IIDQV,Advisory,No,No,24,One year,No,Bank transfer (automatic)
8246-SHFGA,Audit,No,No,17,Month-to-month,No,Credit card (automatic)
2843-CQMEG,Consulting,No,No,24,Month-to-month,Yes,Mailed check
6635-CPNUN,EA,Yes,No,28,Month-to-month,No,Credit card (automatic)
4083-BFNYK,Tax,Yes,No,38,One year,No,Credit card (automatic)
2321-OMBXY,Advisory,Yes,Yes,38,One year,No,Credit card (automatic)
